artists,track_name,id,uri,track_href,analysis_url,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Trinh Thang Binh,Bức Bình Phong,6ErDr31vwdDHBu332QTeEl,spotify:track:6ErDr31vwdDHBu332QTeEl,https://api.spotify.com/v1/tracks/6ErDr31vwdDHBu332QTeEl,https://api.spotify.com/v1/audio-analysis/6ErDr31vwdDHBu332QTeEl,37,0.674,0.434,11,-11.805,1,0.0268,0.7559999999999999,0.00072,0.126,0.33799999999999997,104.986,302322,4
Ngọt,GIẢ VỜ,0ifrzLr6KZEas3V3DEZV6P,spotify:track:0ifrzLr6KZEas3V3DEZV6P,https://api.spotify.com/v1/tracks/0ifrzLr6KZEas3V3DEZV6P,https://api.spotify.com/v1/audio-analysis/0ifrzLr6KZEas3V3DEZV6P,37,0.821,0.39299999999999996,6,-9.892999999999999,0,0.115,0.302,0.000664,0.298,0.6509999999999999,143.916,178447,4
Ung Hoang Phuc,Cắn Rứt,15jvnAmtaAX2UNB1R9nlTM,spotify:track:15jvnAmtaAX2UNB1R9nlTM,https://api.spotify.com/v1/tracks/15jvnAmtaAX2UNB1R9nlTM,https://api.spotify.com/v1/audio-analysis/15jvnAmtaAX2UNB1R9nlTM,37,0.616,0.618,6,-6.456,0,0.0356,0.643,0.0,0.132,0.358,116.071,261816,4
JustaTee and Rhymastic,Ta Còn Đây,5SZRV7DCjfaYGcVvCphK5l,spotify:track:5SZRV7DCjfaYGcVvCphK5l,https://api.spotify.com/v1/tracks/5SZRV7DCjfaYGcVvCphK5l,https://api.spotify.com/v1/audio-analysis/5SZRV7DCjfaYGcVvCphK5l,37,0.55,0.71,0,-5.212000000000001,1,0.125,0.0549,0.0,0.226,0.491,170.176,181465,4
RAP VIỆT and Thành Draw,Vì Em So Đẹp (feat. Thành Draw),5YXy2zN8YcXxENHL7BCE7u,spotify:track:5YXy2zN8YcXxENHL7BCE7u,https://api.spotify.com/v1/tracks/5YXy2zN8YcXxENHL7BCE7u,https://api.spotify.com/v1/audio-analysis/5YXy2zN8YcXxENHL7BCE7u,37,0.8320000000000001,0.977,11,-3.2260000000000004,0,0.341,0.207,0.0,0.601,0.608,144.997,183585,4
CARA,Thôi Miên,1WyxdFJsdaV5MhTGp2tdLn,spotify:track:1WyxdFJsdaV5MhTGp2tdLn,https://api.spotify.com/v1/tracks/1WyxdFJsdaV5MhTGp2tdLn,https://api.spotify.com/v1/audio-analysis/1WyxdFJsdaV5MhTGp2tdLn,37,0.6709999999999999,0.843,0,-6.1370000000000005,0,0.34600000000000003,0.106,2.22e-05,0.0774,0.5429999999999999,121.95,236066,4
Hồ Quỳnh Hương,Hoang Mang,6DqpeKnDMBrLUZXK49hPzS,spotify:track:6DqpeKnDMBrLUZXK49hPzS,https://api.spotify.com/v1/tracks/6DqpeKnDMBrLUZXK49hPzS,https://api.spotify.com/v1/audio-analysis/6DqpeKnDMBrLUZXK49hPzS,37,0.657,0.617,9,-8.046,0,0.0611,0.7240000000000001,0.0,0.106,0.285,128.043,255478,4
Nhu Quynh,Duyên Phận,1fYt3cbVPaT0I4MecRH64h,spotify:track:1fYt3cbVPaT0I4MecRH64h,https://api.spotify.com/v1/tracks/1fYt3cbVPaT0I4MecRH64h,https://api.spotify.com/v1/audio-analysis/1fYt3cbVPaT0I4MecRH64h,37,0.48200000000000004,0.541,7,-5.091,0,0.0302,0.511,0.0,0.23600000000000002,0.322,82.016,344979,4
Phát Hồ and JokeS Bii and Thiện,Cô Thắm Không Về,1WdnyGs1uSntpCLgjwc3ps,spotify:track:1WdnyGs1uSntpCLgjwc3ps,https://api.spotify.com/v1/tracks/1WdnyGs1uSntpCLgjwc3ps,https://api.spotify.com/v1/audio-analysis/1WdnyGs1uSntpCLgjwc3ps,37,0.804,0.635,3,-7.856,0,0.0623,0.705,0.000677,0.0863,0.581,89.988,245340,4
Khac Viet,Chi Anh Hieu Em,35fUrrSoXd8hNN2RYaoyF3,spotify:track:35fUrrSoXd8hNN2RYaoyF3,https://api.spotify.com/v1/tracks/35fUrrSoXd8hNN2RYaoyF3,https://api.spotify.com/v1/audio-analysis/35fUrrSoXd8hNN2RYaoyF3,37,0.396,0.42200000000000004,5,-8.892000000000001,1,0.0459,0.76,0.0,0.109,0.306,207.512,272118,4
Sơn Tùng M-TP and Slim-V,Remember Me - SlimV remix,3Gunzjkn4oou0dZkk4l6aD,spotify:track:3Gunzjkn4oou0dZkk4l6aD,https://api.spotify.com/v1/tracks/3Gunzjkn4oou0dZkk4l6aD,https://api.spotify.com/v1/audio-analysis/3Gunzjkn4oou0dZkk4l6aD,37,0.639,0.436,11,-9.636000000000001,0,0.0531,0.503,0.462,0.11599999999999999,0.4,82.5,203494,4
Bằng Kiều and Mỹ Linh,Trái Tim Không Ngủ Yên,7L9KQ2jZouZlntb0aibesB,spotify:track:7L9KQ2jZouZlntb0aibesB,https://api.spotify.com/v1/tracks/7L9KQ2jZouZlntb0aibesB,https://api.spotify.com/v1/audio-analysis/7L9KQ2jZouZlntb0aibesB,37,0.39799999999999996,0.439,9,-10.98,1,0.0392,0.35100000000000003,0.000443,0.11,0.226,147.24,249133,4
Ha Anh Tuan,Cô Gái Và Cây Dương Cầm,13siGXFqbgJdrzpJwIg1mT,spotify:track:13siGXFqbgJdrzpJwIg1mT,https://api.spotify.com/v1/tracks/13siGXFqbgJdrzpJwIg1mT,https://api.spotify.com/v1/audio-analysis/13siGXFqbgJdrzpJwIg1mT,37,0.648,0.267,0,-7.252999999999999,0,0.0283,0.894,4.26e-06,0.175,0.245,99.935,299605,4
Quang Le and Lam Anh,Sao Anh Nỡ Đành Quên,1TKXDNKrUOV21b19jfXiSO,spotify:track:1TKXDNKrUOV21b19jfXiSO,https://api.spotify.com/v1/tracks/1TKXDNKrUOV21b19jfXiSO,https://api.spotify.com/v1/audio-analysis/1TKXDNKrUOV21b19jfXiSO,37,0.47100000000000003,0.515,2,-7.131,1,0.028999999999999998,0.628,8e-06,0.259,0.494,79.995,250265,4
Mỹ Tâm,Ước Gì,1Y1GDXcjsnIODQfog5sYdw,spotify:track:1Y1GDXcjsnIODQfog5sYdw,https://api.spotify.com/v1/tracks/1Y1GDXcjsnIODQfog5sYdw,https://api.spotify.com/v1/audio-analysis/1Y1GDXcjsnIODQfog5sYdw,37,0.568,0.35,7,-7.6,1,0.0325,0.354,0.0,0.156,0.18600000000000003,123.81299999999999,332960,4
The Sheep,Không Cần (Cover),0rm9A0z35zjKtJ8gHMzn7Y,spotify:track:0rm9A0z35zjKtJ8gHMzn7Y,https://api.spotify.com/v1/tracks/0rm9A0z35zjKtJ8gHMzn7Y,https://api.spotify.com/v1/audio-analysis/0rm9A0z35zjKtJ8gHMzn7Y,37,0.655,0.187,3,-14.012,0,0.0451,0.9490000000000001,5.4000000000000005e-05,0.10800000000000001,0.203,80.0,224472,4
Hiền Hồ,Rồi Người Thương Cũng Hóa Người Dưng,6foM17AKOK0NMOXIpuZtAm,spotify:track:6foM17AKOK0NMOXIpuZtAm,https://api.spotify.com/v1/tracks/6foM17AKOK0NMOXIpuZtAm,https://api.spotify.com/v1/audio-analysis/6foM17AKOK0NMOXIpuZtAm,37,0.5710000000000001,0.321,4,-8.093,1,0.0277,0.953,3.74e-05,0.11699999999999999,0.34,80.039,277589,4
Bùi Anh Tuấn and Dương Trường Giang,Phố Không Mùa,3AExFH16Vk3SGoEEhycNKK,spotify:track:3AExFH16Vk3SGoEEhycNKK,https://api.spotify.com/v1/tracks/3AExFH16Vk3SGoEEhycNKK,https://api.spotify.com/v1/audio-analysis/3AExFH16Vk3SGoEEhycNKK,37,0.27699999999999997,0.423,7,-8.127,0,0.0348,0.787,5.42e-06,0.0683,0.139,127.31700000000001,393706,4
Nguyen Ha,Nham Mat Thay Mua He OST - Original,3Sg9sJ1VxG91hvcRFrVuH7,spotify:track:3Sg9sJ1VxG91hvcRFrVuH7,https://api.spotify.com/v1/tracks/3Sg9sJ1VxG91hvcRFrVuH7,https://api.spotify.com/v1/audio-analysis/3Sg9sJ1VxG91hvcRFrVuH7,36,0.521,0.302,9,-8.532,0,0.0281,0.919,0.00105,0.0996,0.308,104.757,282907,3
Soobin Hoang Son,Nếu Ngày Ấy,4EYcEzkkpJDRVO1TxrzH3r,spotify:track:4EYcEzkkpJDRVO1TxrzH3r,https://api.spotify.com/v1/tracks/4EYcEzkkpJDRVO1TxrzH3r,https://api.spotify.com/v1/audio-analysis/4EYcEzkkpJDRVO1TxrzH3r,36,0.531,0.535,1,-7.218999999999999,1,0.0312,0.675,3.2500000000000004e-05,0.105,0.563,129.658,292693,4
Bao Anh,Như Lời Đồn,4B0RX7heYFgkxZY6K5HRg8,spotify:track:4B0RX7heYFgkxZY6K5HRg8,https://api.spotify.com/v1/tracks/4B0RX7heYFgkxZY6K5HRg8,https://api.spotify.com/v1/audio-analysis/4B0RX7heYFgkxZY6K5HRg8,36,0.73,0.9359999999999999,4,-3.594,0,0.0535,0.0205,0.496,0.316,0.922,100.00200000000001,219000,4
Ung Hoang Phuc,Vì Một Người Ra Đi,0qITNZFCnHmA83UoQpNd1z,spotify:track:0qITNZFCnHmA83UoQpNd1z,https://api.spotify.com/v1/tracks/0qITNZFCnHmA83UoQpNd1z,https://api.spotify.com/v1/audio-analysis/0qITNZFCnHmA83UoQpNd1z,36,0.6579999999999999,0.53,5,-7.03,1,0.0277,0.27399999999999997,6.69e-06,0.129,0.235,120.055,266040,4
Quang Le and Lệ Quyên,Sầu Tím Thiệp Hồng,7L7UYxdL9yqBgZWjU1L0tW,spotify:track:7L7UYxdL9yqBgZWjU1L0tW,https://api.spotify.com/v1/tracks/7L7UYxdL9yqBgZWjU1L0tW,https://api.spotify.com/v1/audio-analysis/7L7UYxdL9yqBgZWjU1L0tW,36,0.52,0.536,5,-6.159,1,0.026000000000000002,0.619,6.41e-06,0.395,0.45299999999999996,83.915,286348,4
Rhymastic,Nụ Cười,31Rxc3kfQjI7WpaRKskQs2,spotify:track:31Rxc3kfQjI7WpaRKskQs2,https://api.spotify.com/v1/tracks/31Rxc3kfQjI7WpaRKskQs2,https://api.spotify.com/v1/audio-analysis/31Rxc3kfQjI7WpaRKskQs2,36,0.633,0.7929999999999999,5,-7.075,1,0.0395,0.0921,0.0,0.0768,0.591,104.97,237714,4
Rhymastic,Ngày Tuyệt Vời Nhất,1absfaIfEuL60pPs51NnLp,spotify:track:1absfaIfEuL60pPs51NnLp,https://api.spotify.com/v1/tracks/1absfaIfEuL60pPs51NnLp,https://api.spotify.com/v1/audio-analysis/1absfaIfEuL60pPs51NnLp,36,0.6829999999999999,0.625,9,-7.141,1,0.0399,0.40299999999999997,1e-05,0.107,0.585,109.98899999999999,216072,4
Khac Viet,Anh Khac Hay Em Khac,5dGczTAZ6SZvtU2d2LioyC,spotify:track:5dGczTAZ6SZvtU2d2LioyC,https://api.spotify.com/v1/tracks/5dGczTAZ6SZvtU2d2LioyC,https://api.spotify.com/v1/audio-analysis/5dGczTAZ6SZvtU2d2LioyC,36,0.595,0.217,11,-19.666,0,0.0338,0.58,1.01e-06,0.106,0.20800000000000002,119.91,259000,4
Phạm Khánh Hưng,Không Cần Phải Hứa Đâu Em,3B0o5OKJfFVEAPMmNl59V7,spotify:track:3B0o5OKJfFVEAPMmNl59V7,https://api.spotify.com/v1/tracks/3B0o5OKJfFVEAPMmNl59V7,https://api.spotify.com/v1/audio-analysis/3B0o5OKJfFVEAPMmNl59V7,36,0.552,0.551,11,-4.992,1,0.0374,0.449,0.0,0.0907,0.158,135.322,293146,4
Trinh Dinh Quang,Thất Tình,2ojJbYSBTtD2bHGHy7hPBS,spotify:track:2ojJbYSBTtD2bHGHy7hPBS,https://api.spotify.com/v1/tracks/2ojJbYSBTtD2bHGHy7hPBS,https://api.spotify.com/v1/audio-analysis/2ojJbYSBTtD2bHGHy7hPBS,36,0.5920000000000001,0.469,10,-4.513999999999999,1,0.0286,0.623,1.39e-05,0.0884,0.32799999999999996,133.892,394396,4
"K-ICM, Đạt G, Masew",Buồn Của Anh,7yxZQDszscOUYbAi15YKQa,spotify:track:7yxZQDszscOUYbAi15YKQa,https://api.spotify.com/v1/tracks/7yxZQDszscOUYbAi15YKQa,https://api.spotify.com/v1/audio-analysis/7yxZQDszscOUYbAi15YKQa,36,0.746,0.32299999999999995,7,-8.665,0,0.0495,0.84,1.47e-05,0.379,0.37200000000000005,139.955,288009,4
Dan Nguyen,Lại Nhớ Người Yêu,6zJMd6pK2dPB5wFkWRh8Rl,spotify:track:6zJMd6pK2dPB5wFkWRh8Rl,https://api.spotify.com/v1/tracks/6zJMd6pK2dPB5wFkWRh8Rl,https://api.spotify.com/v1/audio-analysis/6zJMd6pK2dPB5wFkWRh8Rl,36,0.619,0.5429999999999999,9,-7.478,0,0.0256,0.596,0.000363,0.261,0.308,139.915,289200,4
Masew and Hoài Lâm and Binz,Nếu Như Là Định Mệnh Remix,6rOfEMmhTevSade2a2UYpv,spotify:track:6rOfEMmhTevSade2a2UYpv,https://api.spotify.com/v1/tracks/6rOfEMmhTevSade2a2UYpv,https://api.spotify.com/v1/audio-analysis/6rOfEMmhTevSade2a2UYpv,36,0.633,0.563,6,-8.432,0,0.262,0.396,1.2e-06,0.114,0.11699999999999999,165.998,325382,4
Bùi Lan Hương,Mặt Trăng,4HKgjgXUNnpvVsmxtVnNtn,spotify:track:4HKgjgXUNnpvVsmxtVnNtn,https://api.spotify.com/v1/tracks/4HKgjgXUNnpvVsmxtVnNtn,https://api.spotify.com/v1/audio-analysis/4HKgjgXUNnpvVsmxtVnNtn,36,0.25,0.48,5,-7.974,0,0.037000000000000005,0.38299999999999995,0.00158,0.11599999999999999,0.0491,103.052,268846,4
Sơn Tùng M-TP,Tiến Lên Việt Nam Ơi,7i5YAG2YaXwKSujxx9hx87,spotify:track:7i5YAG2YaXwKSujxx9hx87,https://api.spotify.com/v1/tracks/7i5YAG2YaXwKSujxx9hx87,https://api.spotify.com/v1/audio-analysis/7i5YAG2YaXwKSujxx9hx87,36,0.6890000000000001,0.862,11,-7.737,1,0.045,0.594,1.58e-05,0.106,0.722,131.011,218628,4
Noo Phước Thịnh and Hồ Ngọc Hà,Noi Nho Day Voi,2t2UzFmLN1ezOQr8MwsAKF,spotify:track:2t2UzFmLN1ezOQr8MwsAKF,https://api.spotify.com/v1/tracks/2t2UzFmLN1ezOQr8MwsAKF,https://api.spotify.com/v1/audio-analysis/2t2UzFmLN1ezOQr8MwsAKF,36,0.68,0.6859999999999999,1,-3.998,1,0.0297,0.0664,0.0,0.203,0.36700000000000005,94.057,262979,4
CHARLES.,Tia Nắng Hoàng Hôn,7pMdwfFN7QeB18oVabz9VZ,spotify:track:7pMdwfFN7QeB18oVabz9VZ,https://api.spotify.com/v1/tracks/7pMdwfFN7QeB18oVabz9VZ,https://api.spotify.com/v1/audio-analysis/7pMdwfFN7QeB18oVabz9VZ,36,0.856,0.46299999999999997,0,-5.901,1,0.0461,0.5770000000000001,0.0,0.0899,0.715,96.984,212784,4
Thanh Hưng,Sai Người Sai Thời Điểm,7KpimnB2fw1ixHWBwZL4hw,spotify:track:7KpimnB2fw1ixHWBwZL4hw,https://api.spotify.com/v1/tracks/7KpimnB2fw1ixHWBwZL4hw,https://api.spotify.com/v1/audio-analysis/7KpimnB2fw1ixHWBwZL4hw,36,0.402,0.38299999999999995,7,-10.037,1,0.0295,0.879,0.0,0.075,0.342,135.014,370024,4
Đức Phúc,Gửi Ngàn Lời Yêu,2lZdrulVXRGcBhnltam4kC,spotify:track:2lZdrulVXRGcBhnltam4kC,https://api.spotify.com/v1/tracks/2lZdrulVXRGcBhnltam4kC,https://api.spotify.com/v1/audio-analysis/2lZdrulVXRGcBhnltam4kC,36,0.561,0.322,10,-8.543,1,0.0356,0.682,4.51e-05,0.15,0.27399999999999997,137.67700000000002,264348,4
Suboi,Lava,6IQ4jy1T0Ddkfmo8gfrzL4,spotify:track:6IQ4jy1T0Ddkfmo8gfrzL4,https://api.spotify.com/v1/tracks/6IQ4jy1T0Ddkfmo8gfrzL4,https://api.spotify.com/v1/audio-analysis/6IQ4jy1T0Ddkfmo8gfrzL4,36,0.667,0.562,10,-7.71,0,0.0768,0.0591,0.0472,0.11699999999999999,0.29100000000000004,146.984,219040,4
Bảo Thy,Một Chút Quên Anh Thôi,3l9p9RAKB83HoZg66HAvV9,spotify:track:3l9p9RAKB83HoZg66HAvV9,https://api.spotify.com/v1/tracks/3l9p9RAKB83HoZg66HAvV9,https://api.spotify.com/v1/audio-analysis/3l9p9RAKB83HoZg66HAvV9,36,0.609,0.35200000000000004,3,-9.048,0,0.0277,0.92,0.0,0.115,0.41,97.98,212520,4
Ha Anh Tuan,Giấc Mơ Chỉ Là Giấc Mơ,6MoB5zeQQ2R1ZWdG5DbWLo,spotify:track:6MoB5zeQQ2R1ZWdG5DbWLo,https://api.spotify.com/v1/tracks/6MoB5zeQQ2R1ZWdG5DbWLo,https://api.spotify.com/v1/audio-analysis/6MoB5zeQQ2R1ZWdG5DbWLo,36,0.5429999999999999,0.19699999999999998,9,-9.951,0,0.0296,0.9209999999999999,0.00268,0.201,0.332,101.155,386000,4
Chu Bin,Giả Vờ Thương Anh Được Không,2TPLCfp2TcsOj1GCO4wU5k,spotify:track:2TPLCfp2TcsOj1GCO4wU5k,https://api.spotify.com/v1/tracks/2TPLCfp2TcsOj1GCO4wU5k,https://api.spotify.com/v1/audio-analysis/2TPLCfp2TcsOj1GCO4wU5k,36,0.63,0.387,3,-7.403,0,0.0299,0.773,1.11e-05,0.111,0.18899999999999997,98.036,272100,4
RAP VIỆT and Duy Andy and RPT MCK and Yuno Bigboi,"M.A.Y (feat. RPT MCK, Duy Andy & Yuno Bigboi)",0hGuiTI3U6XjelBbPf4YqG,spotify:track:0hGuiTI3U6XjelBbPf4YqG,https://api.spotify.com/v1/tracks/0hGuiTI3U6XjelBbPf4YqG,https://api.spotify.com/v1/audio-analysis/0hGuiTI3U6XjelBbPf4YqG,36,0.867,0.883,11,-2.6830000000000003,0,0.335,0.12300000000000001,0.0,0.57,0.233,109.98,172364,4
Lập Nguyễn and Orinn,Em Băng Qua - TikTok Remix,6GZVVq7RXX3ThZGniZ15R8,spotify:track:6GZVVq7RXX3ThZGniZ15R8,https://api.spotify.com/v1/tracks/6GZVVq7RXX3ThZGniZ15R8,https://api.spotify.com/v1/audio-analysis/6GZVVq7RXX3ThZGniZ15R8,36,0.748,0.843,9,-7.271,0,0.0357,0.00148,0.0175,0.0367,0.735,116.985,268718,4
Hien Ho and Đạt G,Có Như Không Có,1xAcTjxxWFJtzMIcJQ5jbI,spotify:track:1xAcTjxxWFJtzMIcJQ5jbI,https://api.spotify.com/v1/tracks/1xAcTjxxWFJtzMIcJQ5jbI,https://api.spotify.com/v1/audio-analysis/1xAcTjxxWFJtzMIcJQ5jbI,36,0.36200000000000004,0.254,7,-12.47,1,0.0346,0.8440000000000001,7.15e-06,0.0847,0.37,131.268,273733,4
Phan Mạnh Quỳnh,Hồi Ức,6yLggmxuoQevDRGRdO4f0J,spotify:track:6yLggmxuoQevDRGRdO4f0J,https://api.spotify.com/v1/tracks/6yLggmxuoQevDRGRdO4f0J,https://api.spotify.com/v1/audio-analysis/6yLggmxuoQevDRGRdO4f0J,36,0.42100000000000004,0.374,6,-9.442,0,0.0305,0.9129999999999999,0.000479,0.184,0.231,145.918,347168,4
Hồ Quang Hiếu,Đổi Thay,72BPL9FKI0WbUw4n658B4Y,spotify:track:72BPL9FKI0WbUw4n658B4Y,https://api.spotify.com/v1/tracks/72BPL9FKI0WbUw4n658B4Y,https://api.spotify.com/v1/audio-analysis/72BPL9FKI0WbUw4n658B4Y,36,0.613,0.508,6,-6.107,0,0.026000000000000002,0.32299999999999995,0.0,0.268,0.52,85.031,269768,4
Jack and K-ICM,Bạc Phận,0USxWeGdfiQAhfiy0v6Lbp,spotify:track:0USxWeGdfiQAhfiy0v6Lbp,https://api.spotify.com/v1/tracks/0USxWeGdfiQAhfiy0v6Lbp,https://api.spotify.com/v1/audio-analysis/0USxWeGdfiQAhfiy0v6Lbp,35,0.804,0.764,9,-7.154,0,0.0324,0.535,5.44e-06,0.0683,0.9640000000000001,119.98100000000001,249000,4
Đông Nhi,Bối Rối,4vxr2ccAO33E05770kXfMd,spotify:track:4vxr2ccAO33E05770kXfMd,https://api.spotify.com/v1/tracks/4vxr2ccAO33E05770kXfMd,https://api.spotify.com/v1/audio-analysis/4vxr2ccAO33E05770kXfMd,35,0.5760000000000001,0.7240000000000001,1,-4.769,1,0.0433,0.649,2.18e-06,0.0817,0.332,173.946,208973,4
Cẩm Ly,Trở Lại Phố Cũ,61FXsa4J02VeMmGJb1bw5N,spotify:track:61FXsa4J02VeMmGJb1bw5N,https://api.spotify.com/v1/tracks/61FXsa4J02VeMmGJb1bw5N,https://api.spotify.com/v1/audio-analysis/61FXsa4J02VeMmGJb1bw5N,35,0.5670000000000001,0.7140000000000001,2,-6.9910000000000005,0,0.0454,0.35600000000000004,0.0,0.297,0.266,116.95299999999999,329509,4
Bằng Kiều and Lê Thành Trung and Tùng Acoustic,Cơn Mơ Băng Giá - Acoustic,3lOgX0FIf6ezu708LyywTv,spotify:track:3lOgX0FIf6ezu708LyywTv,https://api.spotify.com/v1/tracks/3lOgX0FIf6ezu708LyywTv,https://api.spotify.com/v1/audio-analysis/3lOgX0FIf6ezu708LyywTv,35,0.7040000000000001,0.18899999999999997,4,-12.296,0,0.0353,0.85,3.04e-06,0.0767,0.349,120.05799999999999,275040,4
Doãn Hiếu and B Entertainment,Bao Lâu Ta Lại Yêu Một Người,2KPmisfkIZlWm1N4Ni4HpB,spotify:track:2KPmisfkIZlWm1N4Ni4HpB,https://api.spotify.com/v1/tracks/2KPmisfkIZlWm1N4Ni4HpB,https://api.spotify.com/v1/audio-analysis/2KPmisfkIZlWm1N4Ni4HpB,35,0.7659999999999999,0.377,0,-8.482999999999999,1,0.0323,0.816,5.68e-05,0.136,0.415,101.98100000000001,230588,4
Cá Hồi Hoang,Hiệu Ứng Trốn Chạy,2Y8QGMcO95sqZEob67IP3n,spotify:track:2Y8QGMcO95sqZEob67IP3n,https://api.spotify.com/v1/tracks/2Y8QGMcO95sqZEob67IP3n,https://api.spotify.com/v1/audio-analysis/2Y8QGMcO95sqZEob67IP3n,35,0.542,0.652,0,-8.236,1,0.0286,0.585,0.147,0.113,0.649,141.89,260224,4
Dan Nguyen and Lâm Nhật Tiến,Tình nhạt phai,4WBwcNJ6anMUXV3VRVgflB,spotify:track:4WBwcNJ6anMUXV3VRVgflB,https://api.spotify.com/v1/tracks/4WBwcNJ6anMUXV3VRVgflB,https://api.spotify.com/v1/audio-analysis/4WBwcNJ6anMUXV3VRVgflB,35,0.502,0.385,3,-15.030999999999999,0,0.0426,0.737,0.00027400000000000005,0.46399999999999997,0.344,131.893,243221,4
Rtee and MIN and TINLE,If You Have A Dream - 2,61k187Ygyhw9PUckZc1A3J,spotify:track:61k187Ygyhw9PUckZc1A3J,https://api.spotify.com/v1/tracks/61k187Ygyhw9PUckZc1A3J,https://api.spotify.com/v1/audio-analysis/61k187Ygyhw9PUckZc1A3J,35,0.7190000000000001,0.764,1,-7.249,0,0.14800000000000002,0.205,0.0,0.12300000000000001,0.27,89.971,192667,4
Obito and Seachains and Davis,Simple Love,7A8tOkp7ihOkc8a3RPoUUt,spotify:track:7A8tOkp7ihOkc8a3RPoUUt,https://api.spotify.com/v1/tracks/7A8tOkp7ihOkc8a3RPoUUt,https://api.spotify.com/v1/audio-analysis/7A8tOkp7ihOkc8a3RPoUUt,35,0.96,0.557,6,-9.616,0,0.109,0.17300000000000001,0.0,0.664,0.65,129.98,213760,4
AMEE and B Ray,Anh Nhà Ở Đâu Thế?,0FuHntDC6PBMCUvIwpPvFc,spotify:track:0FuHntDC6PBMCUvIwpPvFc,https://api.spotify.com/v1/tracks/0FuHntDC6PBMCUvIwpPvFc,https://api.spotify.com/v1/audio-analysis/0FuHntDC6PBMCUvIwpPvFc,35,0.8059999999999999,0.469,10,-7.182,1,0.168,0.647,0.0,0.249,0.525,125.973,217143,4
Mew Amazing,Ừ Thì,6XrAKr1BYRtldlXF5frIBP,spotify:track:6XrAKr1BYRtldlXF5frIBP,https://api.spotify.com/v1/tracks/6XrAKr1BYRtldlXF5frIBP,https://api.spotify.com/v1/audio-analysis/6XrAKr1BYRtldlXF5frIBP,35,0.703,0.184,10,-16.16,1,0.0357,0.9309999999999999,0.00013000000000000002,0.106,0.508,120.01899999999999,228220,4
Lê Hiếu and Lệ Quyên,Con đường màu xanh,4qBoSmT1akvRXKIW5oSTsi,spotify:track:4qBoSmT1akvRXKIW5oSTsi,https://api.spotify.com/v1/tracks/4qBoSmT1akvRXKIW5oSTsi,https://api.spotify.com/v1/audio-analysis/4qBoSmT1akvRXKIW5oSTsi,35,0.626,0.395,9,-7.167000000000001,1,0.0291,0.5770000000000001,0.0,0.131,0.17,72.03699999999999,322852,4
Lệ Quyên,Nỗi Nhớ Mùa Đông - Acoustic,6UOVH9Lmg32M1IdREu1Xub,spotify:track:6UOVH9Lmg32M1IdREu1Xub,https://api.spotify.com/v1/tracks/6UOVH9Lmg32M1IdREu1Xub,https://api.spotify.com/v1/audio-analysis/6UOVH9Lmg32M1IdREu1Xub,35,0.32299999999999995,0.2,2,-11.68,0,0.0347,0.934,1.4000000000000001e-05,0.0548,0.174,177.86700000000002,276558,3
Nhu Quynh,Vùng Lá Me Bay,6FGmCnAfdtRxXvvD7MLBN1,spotify:track:6FGmCnAfdtRxXvvD7MLBN1,https://api.spotify.com/v1/tracks/6FGmCnAfdtRxXvvD7MLBN1,https://api.spotify.com/v1/audio-analysis/6FGmCnAfdtRxXvvD7MLBN1,35,0.5379999999999999,0.488,6,-6.619,0,0.0309,0.41100000000000003,0.0,0.0789,0.221,77.001,319973,4
Minh Vuong M4u,Mua,12KA0kbnxGvgeasCSsZmnj,spotify:track:12KA0kbnxGvgeasCSsZmnj,https://api.spotify.com/v1/tracks/12KA0kbnxGvgeasCSsZmnj,https://api.spotify.com/v1/audio-analysis/12KA0kbnxGvgeasCSsZmnj,35,0.49700000000000005,0.495,1,-8.926,0,0.0309,0.682,2.09e-06,0.162,0.289,131.967,277846,4
Quang Le,Về đâu mái tóc người thương,7k6LqKjAXIZCB25smEGjpK,spotify:track:7k6LqKjAXIZCB25smEGjpK,https://api.spotify.com/v1/tracks/7k6LqKjAXIZCB25smEGjpK,https://api.spotify.com/v1/audio-analysis/7k6LqKjAXIZCB25smEGjpK,35,0.321,0.5539999999999999,10,-3.358,0,0.0309,0.415,1.77e-05,0.10400000000000001,0.35,142.19299999999998,283516,4
Khanh Phuong,Chiec Khan Gio Am,0UteIV1FFEZ2OS4ZpWaVc2,spotify:track:0UteIV1FFEZ2OS4ZpWaVc2,https://api.spotify.com/v1/tracks/0UteIV1FFEZ2OS4ZpWaVc2,https://api.spotify.com/v1/audio-analysis/0UteIV1FFEZ2OS4ZpWaVc2,35,0.6729999999999999,0.667,0,-6.324,1,0.0298,0.0415,0.0,0.059000000000000004,0.674,105.035,270397,4
Nguyễn Hải Phong and Xì Trum,Ba Kể Con Nghe,3rzrnu7aycggDrkiJFFhVl,spotify:track:3rzrnu7aycggDrkiJFFhVl,https://api.spotify.com/v1/tracks/3rzrnu7aycggDrkiJFFhVl,https://api.spotify.com/v1/audio-analysis/3rzrnu7aycggDrkiJFFhVl,35,0.725,0.439,9,-8.096,1,0.0335,0.8170000000000001,0.0,0.0872,0.435,130.013,238274,4
